"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.020641445E0,1.857920051E0,-4.890527725E-1,-5.625190735E0,5.944224956E0
6.038744534E0,1.824922204E0,-4.915134907E-1,-6.107371330E0,6.393114353E0
6.056848294E0,2.111784220E0,-1.082637548E0,-5.522433758E0,6.010741324E0
6.074939480E0,2.452059746E0,-2.271254778E0,-3.919372082E0,5.150987554E0
6.093055661E0,1.851024032E0,-2.880334854E0,-1.879295349E0,3.905684299E0
6.111158596E0,1.463209510E0,-2.111182213E0,3.353614807E-1,2.590470947E0
6.129261868E0,2.049412489E0,9.773290157E-2,9.292478561E-1,2.252364280E0
6.147365597E0,2.508864403E0,1.617362738E0,2.458946228E0,3.867386633E0
6.165468899E0,2.345692873E0,1.230054259E0,7.257548332E0,7.725756683E0
6.183572415E0,8.942810893E-1,-1.143542051E0,1.537238312E1,1.544077685E1
6.201675655E0,2.745239735E-1,-2.783401966E0,2.001966095E1,2.021409198E1
6.219779446E0,2.168743610E0,-1.707374573E0,2.048003006E1,2.066519315E1
6.237882718E0,2.581753016E0,-1.161906004E0,1.973023224E1,1.993232396E1
6.255986233E0,1.768738389E0,-1.666608691E0,1.752857399E1,1.769624045E1
6.274081661E0,2.212919235E0,-8.139400482E-1,1.578236294E1,1.595752142E1
6.292192837E0,2.605411530E0,1.493281603E0,1.163573647E1,1.201700555E1
6.310296719E0,2.551038504E0,3.567164421E0,6.119688988E0,7.528814831E0
6.328395199E0,2.988403797E0,4.393764019E0,2.340285301E0,5.806259967E0
6.346503262E0,3.775384903E0,2.937365055E0,1.608874321E0,5.046793161E0
6.364606839E0,2.263763666E0,-4.201133251E-1,1.218682289E0,2.605054254E0
6.382710354E0,5.575624704E-1,-3.183397532E0,-1.793820381E0,3.696307253E0
6.400809231E0,1.220111012E0,-3.965701580E0,-2.729022503E0,4.966188048E0
6.418912747E0,2.246052980E0,-3.676086903E0,-3.446312904E0,5.516832564E0
6.437020626E0,2.476314545E0,-3.127664566E0,-6.095075607E0,7.284529224E0
6.455123593E0,2.766083717E0,-2.197240353E0,-9.527933121E0,1.016172199E1
6.473233364E0,3.715077877E0,-1.401500225E0,-1.098549938E1,1.168106173E1
6.491330960E0,3.907929420E0,-1.831508756E0,-1.062207413E1,1.146537376E1
6.509434749E0,3.403453588E0,-3.058039188E0,-9.472791672E0,1.051992785E1
6.527529078E0,2.790544748E0,-4.211480618E0,-8.375900269E0,9.781585469E0
6.545641688E0,2.645626783E0,-4.425717354E0,-8.433524132E0,9.884869471E0
6.563745876E0,2.751397371E0,-4.039137840E0,-8.516396523E0,9.819054523E0
6.581848293E0,2.889786720E0,-4.128859997E0,-8.230002403E0,9.650455519E0
6.599952053E0,3.081886292E0,-4.333063126E0,-8.239982605E0,9.806669796E0
6.618055629E0,3.035557270E0,-4.458516598E0,-8.142553329E0,9.766993033E0
6.636159999E0,2.789615154E0,-4.473323345E0,-7.967334747E0,9.553585580E0
6.654246242E0,2.412493467E0,-4.413818359E0,-8.325818062E0,9.727341036E0
6.672365321E0,2.753489017E0,-3.805667400E0,-8.390834808E0,9.616179850E0
6.690469143E0,2.657721758E0,-3.456570148E0,-8.116614342E0,9.213619837E0
6.708578700E0,2.153680086E0,-3.348487377E0,-7.815948009E0,8.771530591E0
6.726676174E0,1.670089722E0,-3.004497051E0,-7.083569527E0,7.873573487E0
6.744779446E0,1.344942570E0,-3.024025440E0,-5.219502926E0,6.180356881E0
6.762882961E0,6.573448181E-1,-2.027038336E0,-2.533738136E0,3.310712245E0
6.780982875E0,-2.494828701E-1,5.748176575E-1,-6.216382980E-1,8.826614387E-1
6.799085292E0,-1.118647575E0,5.378402233E0,-1.076507568E-1,5.494558368E0
6.817193202E0,1.183345318E0,8.308103561E0,3.475555420E0,9.083191972E0
6.835296840E0,3.659519434E0,6.076375484E0,1.294158745E1,1.475801840E1
6.853400966E0,1.917120337E0,-3.996782303E-1,2.093829155E1,2.102967299E1
6.871501553E0,-3.274240494E-1,-2.522786617E0,1.942580032E1,1.959166601E1
6.889597316E0,1.227043033E0,2.993726730E-2,1.447590637E1,1.452784899E1
6.907709376E0,2.854580164E0,2.200724125E0,1.070012188E1,1.129090000E1
6.925816310E0,2.099362135E0,2.797935009E0,6.975565910E0,7.803478805E0
6.943917385E0,6.565253735E-1,2.212870121E0,3.515313148E0,4.205383011E0
6.962021145E0,2.374951839E-1,1.681731701E0,1.409532547E0,2.207126520E0
6.980124354E0,6.803616285E-1,9.023783207E-1,7.525587082E-1,1.357764040E0
6.998226467E0,1.250363588E0,-2.668237686E-2,1.431550980E0,1.900910113E0
7.016330959E0,1.359069824E0,-9.032239914E-1,1.018675804E0,1.923690401E0
7.034434047E0,1.612862825E0,-1.101961136E0,-1.259984970E-1,1.957427000E0
7.052539089E0,2.109325886E0,-5.976231098E-1,-1.717418671E0,2.784948108E0
7.070642483E0,2.259054899E0,-7.450079918E-2,-3.613046169E0,4.261805020E0
7.088744960E0,1.776814699E0,-1.709542274E-1,-3.705359459E0,4.112904636E0
7.106848597E0,1.242488861E0,-7.153046131E-1,-3.126701832E0,3.439724350E0
7.124951991E0,1.020264387E0,-1.096301794E0,-3.209876537E0,3.542050879E0
7.143056605E0,1.283411026E0,-1.052252054E0,-3.002762794E0,3.430883654E0
7.161158718E0,2.066965818E0,-7.990472317E-1,-2.708901882E0,3.499853366E0
7.179251125E0,2.695731401E0,-8.877642155E-1,-1.807407856E0,3.364790669E0
7.197365627E0,2.601639986E0,-1.732763290E0,-9.216666222E-1,3.258906043E0
7.215469326E0,2.056289196E0,-2.735115290E0,-1.154677391E0,3.611434726E0
7.233573941E0,1.898107529E0,-2.953593731E0,-2.194084167E0,4.140112734E0
7.251676174E0,2.298332214E0,-2.520573854E0,-3.873734951E0,5.161535236E0
7.269779628E0,2.696303368E0,-2.603414059E0,-5.292076111E0,6.484896774E0
7.287882778E0,2.310731649E0,-3.840795279E0,-4.574411392E0,6.404406976E0
7.305987819E0,1.249114513E0,-5.502616405E0,-2.906192303E0,6.347048769E0
7.324089992E0,8.195077181E-1,-6.036096096E0,-3.286726952E0,6.921605524E0
7.342188381E0,1.582639456E0,-4.907164097E0,-4.299700737E0,6.713600640E0
7.360290432E0,2.611524343E0,-3.025894403E0,-4.455557823E0,5.985657178E0
7.378403163E0,1.743934870E0,-2.336132765E0,-2.046223164E0,3.561720702E0
7.396503567E0,7.067569494E-1,-2.478547573E0,4.792295456E0,5.441396805E0
7.414605860E0,5.963119268E-1,-2.323047876E0,1.257585335E1,1.280250861E1
7.432712735E0,1.220415473E0,-1.585501432E0,1.595519161E1,1.608015448E1
7.450814114E0,1.136158705E0,-1.138572931E0,1.686142731E1,1.693797319E1
7.468918606E0,4.955952168E-1,-2.956547022E0,2.128533936E1,2.149540547E1
7.487019679E0,-5.371582508E-1,-3.599760771E0,2.057859802E1,2.089797869E1
7.505126613E0,7.236354351E-1,6.723370552E-1,1.409366512E1,1.412823704E1
7.523224940E0,3.394612312E0,7.976904869E0,9.105877876E0,1.257264554E1
7.541334133E0,3.476634502E0,1.112974548E1,6.911978722E0,1.355483942E1
7.559433803E0,1.568162918E0,7.848704338E0,5.875587463E0,9.928938652E0
7.577540125E0,5.526638031E-1,2.173731327E0,3.107895851E0,3.832696412E0
7.595641688E0,3.389559746E0,-6.339086294E-1,3.180329323E0,4.690996698E0
7.613745266E0,7.195370674E0,-4.128980637E-1,6.764612198E0,9.884524376E0
7.631836757E0,7.716912270E0,-1.943172514E-1,9.252744675E0,1.204997005E1
7.649953274E0,5.266016006E0,-8.758654594E-1,6.505253792E0,8.415247577E0
7.668055325E0,1.997696400E0,-2.813807249E0,-2.764704704E0,4.421752395E0
7.686145595E0,1.493714333E0,-2.223367214E0,-1.060696220E1,1.093993562E1
7.704261562E0,3.405138493E0,9.562349319E-2,-1.019460773E1,1.074868080E1
7.722367642E0,3.886120796E0,-7.161819935E-1,-8.987443924E0,9.817789964E0
7.740464808E0,2.692976236E0,-3.278529167E0,-1.028866959E1,1.112913278E1
7.758572536E0,1.465690374E0,-5.454282761E0,-1.198202229E1,1.324636957E1
7.776676174E0,1.065382957E0,-6.113230228E0,-1.408341980E1,1.538991026E1
7.794780666E0,1.215606451E0,-5.497448921E0,-1.497335052E1,1.599690188E1
7.812878323E0,1.463694096E0,-4.754840851E0,-1.491892433E1,1.572657671E1
7.830974758E0,1.659509420E0,-4.439969063E0,-1.458357906E1,1.533453863E1
7.849078212E0,2.157675266E0,-4.112203598E0,-1.372065544E1,1.448523962E1
7.867193631E0,2.691263199E0,-3.663940430E0,-1.382727337E1,1.455544042E1
7.885285855E0,2.942123890E0,-2.800108671E0,-1.481247711E1,1.535923760E1
7.903396755E0,2.465791702E0,-2.787897110E0,-1.380251884E1,1.429552467E1
7.921507351E0,1.990053535E0,-3.168213606E0,-1.117285156E1,1.178263564E1
7.939608547E0,1.539052486E0,-3.512816906E0,-8.287238121E0,9.131641739E0
7.957710598E0,8.554393053E-1,-3.184734106E0,-4.945568085E0,5.944152708E0
7.975813807E0,1.248851418E0,-3.881556988E-1,-3.216847897E0,3.472521433E0
7.993917385E0,1.704372525E0,4.799236774E0,-1.127243042E-2,5.092905496E0
8.012022059E0,1.803439975E0,6.350195885E0,8.197197914E0,1.052480105E1
8.030110226E0,2.975995779E0,2.856200457E0,2.023272324E1,2.064891090E1
8.048227657E0,3.064591885E0,-2.996981382E0,2.729265213E1,2.762720545E1
8.066331173E0,3.172252655E0,-5.550739765E0,2.558665848E1,2.637330072E1
8.084434688E0,4.743870258E0,-3.439586163E0,2.064653969E1,2.146193512E1
8.102538235E0,5.120791912E0,-1.127181888E0,1.526658154E1,1.614191936E1
8.120641507E0,3.437952995E0,-6.013699770E-1,1.069212341E1,1.124734056E1
8.138739651E0,1.754177809E0,-5.791813731E-1,5.801858902E0,6.088855193E0
8.156847378E0,1.183802843E0,7.395946980E-2,1.028837204E0,1.570148135E0
8.174953212E0,1.528958559E0,5.289269686E-1,-2.018054008E0,2.586507296E0
8.193055538E0,2.052429676E0,9.904941916E-1,-3.256061077E0,3.974352785E0
8.211158841E0,1.971906185E0,7.963573933E-1,-3.981541157E0,4.513897328E0
8.229262325E0,1.708540559E0,3.961323500E-1,-4.521097660E0,4.849366529E0
8.247361264E0,1.614773154E0,4.076722562E-1,-5.231046677E0,5.489766693E0
8.265469356E0,1.429321766E0,5.370004177E-1,-5.925771713E0,6.119321903E0
8.283568997E0,1.052442789E0,7.230299711E-1,-6.264364243E0,6.393173510E0
8.301676175E0,9.389063120E-1,7.608146667E-1,-6.072332859E0,6.191414246E0
8.319774807E0,1.400266171E0,9.581589699E-1,-5.874086380E0,6.114221517E0
8.337882931E0,2.042528391E0,7.923926711E-1,-4.690968037E0,5.177353522E0
8.355986446E0,1.966030598E0,-2.380067706E-1,-3.381740093E0,3.918939856E0
8.374089413E0,1.003488064E0,-1.219581723E0,-3.015255928E0,3.403841387E0
8.392193447E0,1.729323864E-1,-8.196544647E-1,-3.047438145E0,3.160477543E0
8.410297390E0,-1.336408854E-1,8.713542819E-1,-3.799071312E0,3.900007821E0
8.428400296E0,-1.706790924E-1,2.859013081E0,-4.380311012E0,5.233565870E0
8.446503597E0,-5.093348026E-1,3.506072998E0,-3.811073303E0,5.203484364E0
8.464607052E0,-1.493712664E0,1.941586256E0,-2.416553497E-1,2.461571047E0
8.482698880E0,-1.970118046E0,7.962300181E-1,5.643845558E0,6.030616887E0
8.500813076E0,-2.105400562E-1,7.067101002E-1,8.668392181E0,8.699700529E0
8.518918423E0,3.002757788E0,-2.383103967E-1,1.379366112E1,1.411872633E1
8.537020870E0,3.394837379E0,-7.307930946E0,2.542405891E1,2.667046207E1
8.555124173E0,2.378210306E0,-1.436112213E1,3.371966553E1,3.672755854E1
8.573227657E0,5.374218464E0,-1.396372128E1,3.045954895E1,3.393599650E1
8.591324124E0,7.045847416E0,-9.831922531E0,1.937155151E1,2.283785617E1
8.609434719E0,5.680999756E0,-5.863076210E0,1.198714924E1,1.450314337E1
8.627532589E0,4.749392033E0,-1.331379890E0,7.621780396E0,9.078592043E0
8.645641690E0,4.126992702E0,2.280180216E0,4.526916504E0,6.536380009E0
8.663744869E0,3.449515820E0,3.657577038E0,2.376946449E0,5.561196238E0
8.681848477E0,3.253878117E0,3.719479799E0,1.083199501E0,5.059206848E0
8.699947171E0,3.472850084E0,3.107142448E0,-2.500982285E-1,4.666644515E0
8.718055569E0,3.270243645E0,8.863070011E-1,-3.197698593E-1,3.403275828E0
8.736158841E0,3.219968319E0,-1.314745426E0,2.098646164E-1,3.484364313E0
8.754262325E0,4.039265633E0,-2.521856308E0,5.575780869E-1,4.794405011E0
8.772365628E0,4.535771370E0,-2.668866634E0,-2.499924660E0,5.826293362E0
8.790469143E0,4.634151459E0,-2.531878471E0,-7.319158554E0,9.025289484E0
8.808572659E0,4.676147461E0,-1.594816923E0,-1.129518509E1,1.232846310E1
8.826673001E0,3.518183470E0,-2.110342026E0,-1.259953308E1,1.325063743E1
8.844779385E0,2.283857822E0,-3.066609383E0,-1.309893322E1,1.364559091E1
8.862882992E0,2.104351997E0,-3.797165155E0,-1.350192451E1,1.418269108E1
8.880986477E0,2.541754246E0,-4.352508545E0,-1.365048313E1,1.455130699E1
8.899089718E0,2.563583374E0,-5.394550323E0,-1.177195072E1,1.320045290E1
8.917193264E0,2.077300549E0,-5.995381355E0,-1.115028000E1,1.282920571E1
8.935296780E0,1.977920055E0,-5.515967369E0,-1.231686211E1,1.363976378E1
8.953399441E0,2.387967825E0,-5.000538826E0,-1.350978947E1,1.460212965E1
8.971503933E0,3.138839245E0,-4.369572163E0,-1.441269779E1,1.538412592E1
8.989590175E0,3.357827902E0,-3.969095707E0,-1.400554085E1,1.493934079E1
9.007710842E0,3.136628389E0,-4.299503326E0,-1.226043320E1,1.336571692E1
9.025814144E0,2.709263086E0,-4.492228985E0,-1.160142803E1,1.273237449E1
9.043915890E0,2.369333744E0,-4.702555180E0,-1.151521969E1,1.266207140E1
9.062022365E0,1.929211617E0,-4.632178307E0,-1.092080879E1,1.201844408E1
9.080124173E0,2.189446926E0,-3.722140312E0,-9.192501068E0,1.015628289E1
9.098227901E0,1.247684002E0,-2.316028595E0,-5.729199409E0,6.304318337E0
9.116319485E0,-2.052831650E0,-7.852394581E-1,-1.966628551E0,2.949295958E0
9.134434475E0,-5.683701515E0,3.668779850E0,-3.498783112E-1,6.773981350E0
9.152538204E0,-1.076068640E0,1.102127934E1,7.491111755E-1,1.109899497E1
9.170641231E0,7.479780197E0,1.494045353E1,8.770914078E0,1.887043182E1
9.188745357E0,9.936635971E0,3.450594425E0,2.654783249E1,2.855574804E1
9.206843350E0,7.078260899E0,-9.751653671E0,3.718662262E1,3.909017048E1
9.224952022E0,5.127609253E0,-1.193567181E1,3.418622589E1,3.657117278E1
9.243055081E0,5.655209064E0,-7.268132210E0,2.713175011E1,2.865203307E1
9.261158565E0,4.753965378E0,-3.382390022E0,1.792541122E1,1.885102429E1
9.279257473E0,2.727843046E0,-1.885531425E0,8.599997520E0,9.217174936E0
9.297365628E0,2.704027176E0,-3.347640634E-1,2.654364586E0,3.803877141E0
9.315457149E0,3.843702793E0,8.830673695E-1,-1.270953178E0,4.143571059E0
9.333570370E0,4.416477680E0,1.298778534E0,-5.222900867E0,6.962096972E0
9.351677974E0,4.162016392E0,1.056530476E0,-7.951387405E0,9.036769266E0
9.369779202E0,3.755619764E0,4.757936001E-1,-8.673574448E0,9.463717719E0
9.387882901E0,3.175354242E0,-4.339500666E-1,-9.489926338E0,1.001648088E1
9.405985439E0,2.095561981E0,-1.913156033E0,-1.073280716E1,1.110156275E1
9.424090573E0,1.645501137E0,-2.709932566E0,-1.053504562E1,1.100175417E1
9.442187800E0,1.497426510E0,-2.559216499E0,-9.268950462E0,9.731665732E0
9.460291529E0,1.170953870E0,-2.079165697E0,-8.503851891E0,8.832302075E0
9.478388453E0,1.454093456E0,-8.038905263E-1,-7.144985676E0,7.335628676E0
9.496494960E0,3.265710354E0,1.900816560E0,-5.055157185E0,6.311305877E0
9.514606472E0,4.168610096E0,5.015735149E0,-2.200839043E0,6.883211584E0
9.532706752E0,2.741158009E0,4.967405319E0,3.103848457E0,6.467065647E0
9.550802883E0,-2.926256657E-1,2.477208138E0,9.714048386E0,1.002920366E1
9.568916530E0,-6.540648937E-1,7.122153044E-1,1.258852482E1,1.262560924E1
9.587022853E0,2.146071672E0,8.877456188E-1,1.524719810E1,1.542305955E1
9.605125331E0,2.890496731E0,-6.633371115E-1,1.847568893E1,1.871219039E1
9.623227748E0,1.670579910E0,-4.071021080E0,1.858532333E1,1.909916996E1
9.641331141E0,2.065487146E0,-4.863786697E0,1.710649872E1,1.790404861E1
9.659429652E0,3.310812473E0,-3.270672560E0,1.480119610E1,1.551561098E1
9.677538905E0,3.589931011E0,-1.756887436E0,1.142603874E1,1.210490064E1
9.695637844E0,3.301190615E0,2.540287971E-1,8.403306961E0,9.032051704E0
9.713744778E0,2.879055738E0,2.010168076E0,5.755564690E0,6.742125965E0
9.731843348E0,2.857293844E0,3.322618961E0,2.655877113E0,5.124217805E0
9.749952723E0,2.800417900E0,1.619870186E0,1.031091690E0,3.395507312E0
9.768055080E0,1.540578604E0,-3.631852627E0,3.796848297E0,5.475380620E0
9.786157436E0,-6.725640297E-1,-7.212905884E0,6.011880875E0,9.413876211E0
9.804262965E0,6.810853481E-1,-5.217815399E0,3.030248642E0,6.072222132E0
9.822366664E0,3.772683382E0,-9.810011387E-1,-3.873706818E0,5.495553443E0
9.840468777E0,3.636813164E0,-4.293615818E-1,-7.229372025E0,8.103985515E0
9.858572476E0,1.712626815E0,-2.759483576E0,-7.195113182E0,7.894143013E0
9.876675686E0,1.111589909E0,-3.722028255E0,-8.653543472E0,9.485406743E0
9.894777492E0,1.739341974E0,-3.084470272E0,-1.125261879E1,1.179663922E1
9.912881435E0,3.296617031E0,-9.892914295E-1,-1.272325325E1,1.318057490E1
9.930986905E0,4.031266212E0,-2.257823944E-1,-1.186076450E1,1.252915877E1
9.949077785E0,3.245708466E0,-2.137458086E0,-8.758494377E0,9.581992187E0
9.967194179E0,1.697254777E0,-4.772182941E0,-5.919047832E0,7.790348583E0
9.985296351E0,5.782892704E-1,-6.359149456E0,-5.396137238E0,8.360113478E0
1.000339968E1,6.273925304E-1,-6.310436249E0,-6.198900700E0,8.868009750E0
1.002150344E1,1.486835718E0,-5.415303230E0,-6.316800594E0,8.452109753E0
1.003959457E1,1.835871935E0,-5.006980896E0,-6.491221428E0,8.400966556E0
1.005770980E1,1.766336679E0,-4.979568481E0,-6.507439137E0,8.382291551E0
1.007581362E1,1.642814040E0,-4.821734428E0,-6.588806152E0,8.328284780E0
1.009391836E1,1.597384810E0,-4.496999264E0,-6.932160378E0,8.416025672E0
1.011201101E1,2.027911425E0,-3.685030222E0,-7.181514740E0,8.322621369E0
1.013012252E1,2.419023514E0,-3.158994436E0,-6.678392410E0,7.773792240E0
1.014822738E1,2.202442884E0,-3.216193676E0,-3.987127781E0,5.576006130E0
1.016632949E1,1.593985796E0,-2.259858608E0,-5.849876404E-1,2.826652116E0
1.018443551E1,1.176108837E0,6.172552109E-1,9.605550766E-2,1.331714178E0
1.020253836E1,1.438723564E0,4.105264187E0,1.075696945E-1,4.351401013E0
1.022064132E1,1.947477221E0,7.282216549E0,1.404941559E0,7.667933632E0
1.023873452E1,1.927119255E0,7.244960785E0,5.393199921E0,9.235250445E0
1.025684634E1,2.045061588E-1,5.963195801E0,9.253637314E0,1.101051000E1
1.027495340E1,1.449499130E0,5.905604362E0,8.683923721E0,1.060130850E1
1.029305477E1,3.766701460E0,5.816013813E0,6.929557323E0,9.799633731E0
1.031115847E1,2.338902712E0,4.087568283E0,9.255428314E0,1.038468265E1
1.032926272E1,7.364621162E-1,2.203520298E0,9.566598892E0,9.844678386E0
1.034736483E1,1.696805000E0,2.217052937E0,6.188725471E0,6.789314685E0
1.036546750E1,2.550067425E0,1.941743851E0,4.173684120E0,5.262399851E0
1.038356729E1,1.453316450E0,3.200807571E-1,2.804965019E0,3.175280957E0
1.040167636E1,3.623802662E-1,-1.209441185E0,1.447653770E0,1.920877111E0
1.041977871E1,4.403874874E-1,-1.340641975E0,-1.534881592E-1,1.419443786E0
1.043788437E1,1.149934530E0,-9.477705956E-1,-1.527605057E0,2.134056170E0
1.045598861E1,1.958622694E0,-6.562414169E-1,-2.463531494E0,3.214940602E0
1.047409030E1,2.074134350E0,-8.822300434E-1,-2.909252644E0,3.680232886E0
1.049217862E1,2.031074524E0,-1.397778273E0,-3.100688457E0,3.961479109E0
1.051029873E1,1.749544024E0,-2.097406864E0,-3.464134693E0,4.411377225E0
1.052839920E1,1.414256454E0,-2.917999744E0,-4.050342083E0,5.188459773E0
1.054650381E1,1.280853271E0,-3.639786720E0,-4.962615013E0,6.286189644E0
1.056460629E1,1.783004999E0,-4.217386723E0,-6.056712151E0,7.592708322E0
1.058270938E1,2.398394108E0,-4.878303051E0,-7.244351387E0,9.057083525E0
1.060081002E1,2.316772461E0,-6.505996704E0,-6.992231369E0,9.827854663E0
1.061892147E1,1.595113158E0,-8.434767723E0,-5.550519943E0,1.022242457E1
1.063701992E1,6.162269115E-1,-9.068368912E0,-4.453956604E0,1.012189606E1
1.065512362E1,1.272644997E-1,-7.248319626E0,-5.803781033E0,9.286452925E0
1.067322665E1,1.685576439E0,-3.099686146E0,-7.089901924E0,7.919339078E0
1.069132662E1,2.406726599E0,8.875448704E-1,-3.625672340E0,4.441347626E0
1.070943338E1,1.918118596E0,1.041351795E0,4.988901138E0,5.445431762E0
1.072752584E1,1.101266026E0,1.776639223E-1,1.590083981E1,1.593992026E1
1.074563772E1,1.637555599E0,4.103565216E-1,2.196545410E1,2.203023274E1
1.076374795E1,3.393556118E0,9.536424875E-1,2.493040848E1,2.517838208E1
1.078184732E1,3.371672153E0,-4.081403017E-1,2.580606842E1,2.602859810E1
1.079994790E1,9.361970425E-1,-1.959544063E0,2.220934677E1,2.231527194E1
1.081805697E1,-2.150874138E-1,-6.531100273E-1,1.361891556E1,1.363626328E1
1.083615866E1,6.830592155E-1,3.882976532E0,5.941032410E0,7.130213372E0
1.085426132E1,1.206293941E0,7.194020271E0,2.980786324E0,7.879984762E0
1.087235006E1,9.807159901E-1,7.520655632E0,2.889004707E0,8.115935756E0
1.089047073E1,6.095880270E-1,4.285957813E0,2.521379471E0,5.009828977E0
1.090857235E1,1.026258230E0,-5.243729949E-1,3.715435982E0,3.890069090E0
1.092666299E1,1.467751026E0,-3.938179493E0,7.046669960E0,8.204822260E0
1.094476620E1,2.221729755E0,-3.742810726E0,6.599803925E0,7.905828678E0
1.096288266E1,3.170527458E0,-2.043177366E0,2.078097343E0,4.306426208E0
1.098098617E1,3.634900808E0,-1.397675276E-1,-3.130373478E0,4.799091264E0
1.099908438E1,3.558634758E0,4.367841482E-1,-6.788645744E0,7.677263365E0
1.101719210E1,2.834373713E0,1.021007299E-1,-8.994830132E0,9.431387384E0
1.103529495E1,2.198277712E0,-2.358249426E-1,-1.115775490E1,1.137468824E1
1.105339981E1,1.721207023E0,-5.739964247E-1,-1.220570278E1,1.233982196E1
1.107149581E1,1.220058560E0,-1.382057071E0,-1.270445633E1,1.283751671E1
1.108960238E1,9.649856091E-1,-2.199925661E0,-1.301511669E1,1.323495873E1
1.110771176E1,1.232262254E0,-2.512903690E0,-1.235939026E1,1.267231955E1
1.112581216E1,1.499810576E0,-2.890243530E0,-1.107211781E1,1.154100222E1
1.114391391E1,1.434238434E0,-3.129869223E0,-1.015452766E1,1.072229235E1
1.116201785E1,1.195459247E0,-3.150040865E0,-1.052072716E1,1.104706206E1
1.118011120E1,1.192429185E0,-2.684155464E0,-1.091543388E1,1.130368412E1
1.119821988E1,1.190698504E0,-2.352000713E0,-1.108262539E1,1.139185041E1
1.121633096E1,9.918373823E-1,-2.116569519E0,-1.096347713E1,1.120988130E1
1.123443301E1,7.465431690E-1,-2.208905697E0,-9.580082893E0,9.859745399E0
1.125253613E1,2.199037075E-1,-2.586894751E0,-8.100339890E0,8.506226450E0
1.127064041E1,8.815121651E-2,-2.610927582E0,-6.616145611E0,7.113233879E0
1.128874307E1,3.572126627E-1,-1.464734912E0,-3.598682404E0,3.901738624E0
1.130684677E1,2.097866535E-1,1.023974895E0,1.254582405E0,1.632945816E0
1.132493832E1,-8.351492882E-1,3.573060274E0,5.566327095E0,6.666950681E0
1.134305420E1,1.582862139E0,4.327588081E0,9.597502708E0,1.064638574E1
1.136115683E1,4.642517090E0,3.400460958E0,1.589540863E1,1.690503224E1
1.137925262E1,5.254364491E0,-1.841031075E0,2.202131653E1,2.271422733E1
1.139736181E1,4.408042908E0,-5.265982151E0,2.088834381E1,2.198827682E1
1.141546902E1,5.680847168E0,-4.122583389E0,1.492648983E1,1.649447838E1
1.143357043E1,6.242011547E0,-2.951401234E0,1.111853695E1,1.308798462E1
1.145167422E1,3.799322605E0,-4.440555573E0,9.433254242E0,1.109683160E1
1.146977795E1,7.240261436E-1,-5.774500847E0,6.385920525E0,8.639968451E0
1.148787939E1,-1.258710623E-1,-4.341331482E0,9.431390762E-1,4.444380033E0
1.150598559E1,1.643286943E0,-7.920476198E-1,-4.261217117E0,4.635267277E0
1.152407586E1,3.299536228E0,1.876958132E0,-5.895987511E0,7.012316299E0
1.154219125E1,2.942201138E0,1.922619939E0,-4.887949944E0,6.020387829E0
1.156029443E1,1.908179045E0,1.626024246E0,-4.946697235E0,5.545711465E0
1.157839294E1,1.414389729E0,1.779636383E0,-6.113186836E0,6.522166608E0
1.159649063E1,9.220283628E-1,1.930807829E0,-6.076444149E0,6.442152487E0
1.161460482E1,5.171632171E-1,1.381424904E0,-5.287040234E0,5.488951356E0
1.163270813E1,5.951326489E-1,1.406472802E0,-4.731740475E0,4.972093778E0
1.165080682E1,7.392513156E-1,1.371205211E0,-4.487404823E0,4.750105082E0
1.166891613E1,7.754942775E-1,1.161525130E0,-5.030213833E0,5.220496452E0
1.168701846E1,1.065711617E0,1.599240780E0,-5.822116852E0,6.131097533E0
1.170512024E1,9.717939496E-1,1.926821232E0,-6.218631744E0,6.582431489E0
1.172321667E1,9.919025302E-1,2.281698942E0,-5.765552998E0,6.279460332E0
1.174132730E1,1.119906545E0,2.199226379E0,-3.676283836E0,4.427849386E0
1.175943350E1,1.003079534E0,1.862092137E0,-1.709081650E0,2.719285892E0
1.177753552E1,7.851539254E-1,1.226620674E0,2.532473564E0,2.921384486E0
1.179563907E1,2.190722227E-1,-4.326116443E-1,8.342283249E0,8.356364956E0
1.181374234E1,7.729351521E-1,-2.553160906E0,1.421548080E1,1.446360791E1
1.183184558E1,2.065440178E0,-3.924674034E0,1.975843430E1,2.025005766E1
1.184994912E1,1.482467413E0,-7.048100471E0,2.331755447E1,2.440454418E1
1.186804385E1,1.104348421E0,-1.090574360E1,2.521902847E1,2.749825860E1
1.188615567E1,1.925756931E0,-1.259656334E1,2.475507736E1,2.784233832E1
1.190425964E1,3.263939857E0,-1.109090042E1,2.108781815E1,2.404906338E1
1.192236291E1,4.837770939E0,-6.305215359E0,1.430722427E1,1.636632014E1
1.194046643E1,4.025096893E0,-1.466345906E0,7.732313156E0,8.839696944E0
1.195856973E1,1.255573034E0,6.373534203E-1,2.921544075E0,3.243162470E0
1.197666958E1,9.540534019E-2,2.041962147E0,4.837226868E-2,2.044761958E0
1.199477627E1,1.697773933E-1,2.371727943E0,-2.479399681E0,3.435307931E0
1.201286416E1,1.846800089E0,1.371023417E0,-5.178071976E0,5.665933741E0
1.203098352E1,4.729067802E0,1.007134199E0,-5.277936935E0,7.157864197E0
