max,min,ptp,mean,median,var,skew,kurt,rms,zero
55.52297999,-31.10780474,86.63078473,-0.04094934752043997,-0.5568712771,"0    71.326745
dtype: float64",[1.97045185],[11.30046253],8.445615555274241,0.0
32.21923447,-31.29246682,63.511701290000005,0.30303056653580007,0.36611650105,"0    58.121936
dtype: float64",[0.13937854],[4.21429167],7.629794445808619,0.0
45.70279181,-19.3,65.00279181,0.5229068500344799,-0.19608512215,"0    55.331434
dtype: float64",[1.84606364],[8.09088241],7.456867018204004,0.0
32.41788483,-54.31816355,86.73604838,-0.49427275698195994,-0.42536505820000003,"0    50.829543
dtype: float64",[-1.03357222],[14.74064259],7.146596994818186,0.0
30.90286451,-21.6,52.50286451,-0.3813397386316002,-0.66582186165,"0    53.345309
dtype: float64",[0.62174453],[3.06861366],7.313735620275639,0.0
31.27461624,-37.68446054,68.95907678,-0.10044673726410394,-0.19992507394999998,"0    58.709616
dtype: float64",[0.01905789],[5.0848041],7.662878435429241,0.0
58.75696738,-21.86374037,80.62070775,0.8910659153004802,0.35854863255,"0    58.104568
dtype: float64",[2.2409961],[14.140842],7.674540114613501,0.0
