max,min,ptp,mean,median,var,skew,kurt,rms,zero,label
40.21199435,-25.77102294,65.98301728999999,0.1782417330449798,-6.523437664,334.901713,0.58709928,-1.00294774,18.301188028919505,0,1
40.25102101,-20.97961329,61.230634300000006,-0.455365984,-5.852489257,157.237269,1.02429209,0.14479195,12.547694082859616,0,1
40.26384746,-19.71772335,59.98157081,0.291733795,-5.729432264,234.893086,0.78135554,-0.52847373,15.328998495290849,0,1
40.46115591,-23.24144729,63.7026032,0.5030762334639202,-0.142192883,78.640712,1.87880935,7.31943609,8.882218088260641,0,1
40.47840753,-23.19277039,63.67117792,0.3246234812746602,-3.385933135,216.00077,1.12847769,0.35073417,14.700549325071467,0,1
40.59008467,-18.7425598,59.332644470000005,-0.124380697,-6.212806087,204.284339,0.86276543,-0.42461025,14.293348427774296,0,1
40.60332745,-19.57277321,60.17610066,0.029528605,-1.797880819,182.167722,1.14181894,0.68521549,13.496984614802836,0,1
40.63548713,-36.95141383,77.58690096000001,0.518846969,-1.06391346,290.772819,0.59896553,-0.26530883,17.059953740456475,0,1
40.90148867,-19.3910359,60.29252457,-0.40164444,-2.919796904,125.168152,0.94559222,0.92896931,11.195064564178764,0,1
41.25726133,-29.37612142,70.63338275,-0.050796427,-5.471862414,325.546138,0.49165946,-0.92390566,18.04296865440357,0,1
41.61594825,-20.5486735,62.16462175,-0.069401922,-5.672334496,207.394782,0.94352758,-0.02335318,14.401374872879112,0,1
42.01182346,-29.57352809,71.58535155,0.4785647431281221,-1.967523748,254.596801,0.5279336,-0.50249041,15.963264875248772,0,1
42.42843524,-19.31400117,61.74243641,-0.136174656,-2.674155374,169.010885,1.1849725,0.88605384,13.001131824350631,0,1
42.85188124,-29.25905314,72.11093438,-0.454407222,-8.673005408,413.885521,0.59664466,-1.02227437,20.349250777003668,0,1
42.9854831,-19.82762293,62.81310603,0.201291325,-6.552005406,219.099064,0.90127678,-0.35331058,14.803363891053856,0,1
43.07748085,-25.47992516,68.55740601,0.7283194271908001,-6.335452605,317.876673,0.70099817,-0.84196746,17.84396600156674,0,1
43.20625525,-25.18555294,68.39180819,-0.450053624,-6.069148769,245.415056,0.7490815,-0.38889226,15.672192067910172,0,1
43.21039041,-19.77744213,62.98783254,0.102759571,-5.284808816,241.644504,0.79395687,-0.55219793,15.545258565780264,0,1
43.22912021,-26.57604421,69.80516442,0.2083562584066959,-0.254535729,65.326671,1.57846981,10.32383666,8.085176774197553,0,1
43.2687503,-26.029802,69.2985523,0.4324114348091998,-6.122913332,253.637501,0.66032097,-0.77832405,15.931869955780517,0,1
43.41298473,-27.56355473,70.97653946,-0.687989773,-2.637150393,280.113837,0.73642817,-0.2255083,16.750736311620567,0,1
44.21363228,-27.5087172,71.72234947999999,0.42483404,-1.515941529,259.785073,0.63567588,-0.54327075,16.12344742800228,0,1
44.24619893,-19.20985407,63.456053,0.527101395,-1.982207276,171.306828,1.02697292,0.44793882,13.099032934566232,0,1
45.09555144,-27.94424355,73.03979499,-0.108148278,-7.281932923,357.451079,0.62361386,-0.89967706,18.90668599595786,0,1
45.18455074,-27.01546012,72.20001085999999,-0.987540502,-9.824772114,404.951593,0.76590006,-0.8277952,20.14762590787221,0,1
45.61837672,-20.90518993,66.52356664999999,-0.192003249,-6.312317219,254.877408,0.8584065,-0.47474896,15.966034997359468,0,1
45.88809241,-26.44961103,72.33770344,0.092973252,-1.003675151,286.295341,0.64570396,-0.55291174,16.920519647072677,0,1
46.64914261,-27.22864961,73.87779222,0.092848107,-2.481500436,316.441842,0.90056847,-0.20584376,17.789054567015697,0,1
46.72677024,-22.48417907,69.21094931,-0.212816213,-5.292638823,183.876965,0.82511279,-0.05401214,13.56179398,0,1
47.03367422,-19.23086429,66.26453851,-0.48348269,-7.643967374,233.012909,1.06940125,-0.00249737,15.272415136575868,0,1
47.29759882,-29.60043464,76.89803346,-0.503753611,-7.255889425,376.736159,0.6911529,-0.63098566,19.41622843619305,0,1
47.52328264,-38.47320316,85.99648579999999,0.7328999068315921,-5.1189581,297.119186,0.77878481,-0.04839749,17.252719435180644,0,1
47.61373672,-32.16463517,79.77837188999999,0.4880763137745201,-8.657079347,486.941651,0.58503785,-1.02591016,22.07215144785235,0,1
48.20158772,-29.13991729,77.34150500999999,0.4505359789293999,-9.973544283,441.715593,0.74457048,-0.87037405,21.02185946087664,0,1
48.32235377,-17.13312305,65.45547682,0.1246990026971398,-4.795972525,149.156751,1.32242361,1.76069028,12.21361130392188,0,1
48.50151714,-19.97697953,68.47849667,-0.298587992,-3.314100967,237.686682,1.22998059,0.79535953,15.419981740437503,0,1
49.56677224,-27.71354283,77.28031507,-0.4359712,-9.420951705,379.558533,0.80001235,-0.57276679,19.48713944,0,1
49.92510833,-29.59062301,79.51573134,0.1644065600650001,-9.149942616,465.971308,0.73357556,-0.83097383,21.586994630277644,0,1
50.96363932,-22.91717942,73.88081874,-0.618169032,-0.483656243,161.573742,1.6300351,4.11370339,12.72618854,0,1
53.82367154,-20.86095458,74.68462612,0.5993351743994622,-1.284397344,236.984736,1.2881852,1.33919464,15.40597088112177,0,1
59.86154384,-27.4588311,87.32037494000001,0.467272768,-9.606979995,519.150203,0.88620354,-0.56416198,22.78965876140391,0,1
