"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.829952958E1,-5.729873729E-1,1.553433583E0,-2.434809834E-2,1.655917648E0
7.830957058E1,-8.935188711E-2,2.862373591E-1,-9.495805129E-1,9.958005503E-1
7.831961158E1,1.328177494E-1,-9.208595744E-1,-1.753515655E0,1.985054171E0
7.832965258E1,2.709067637E-1,-1.898648225E0,-2.357872170E0,3.039377688E0
7.833969258E1,4.305012524E-1,-2.657214236E0,-2.791502560E0,3.877964075E0
7.834973358E1,5.442968398E-1,-3.218468586E0,-2.917351598E0,4.377869280E0
7.835977458E1,7.367678833E-1,-3.559177071E0,-2.835623018E0,4.609916077E0
7.836981558E1,1.009791924E0,-3.712534627E0,-2.670161141E0,4.683199078E0
7.837985558E1,1.283855599E0,-3.881105177E0,-2.530481976E0,4.807764722E0
7.838989658E1,1.391526813E0,-4.235160224E0,-2.585239397E0,5.153289409E0
7.839993758E1,1.245203165E0,-4.749164394E0,-2.925678325E0,5.715302881E0
7.840997858E1,8.773653531E-1,-5.287356448E0,-3.346791873E0,6.318775515E0
7.842001858E1,4.048004007E-1,-5.758005853E0,-3.690987930E0,6.851414939E0
7.843005958E1,-1.009130019E-1,-6.060958282E0,-3.923293422E0,7.220639169E0
7.844010058E1,-5.952576631E-1,-6.186299196E0,-4.010025465E0,7.396278366E0
7.845014158E1,-9.807604980E-1,-6.145418973E0,-3.990448694E0,7.392681942E0
7.846018258E1,-1.289602243E0,-5.970839240E0,-3.902294609E0,7.248579060E0
7.847022258E1,-1.536553549E0,-5.741863444E0,-3.761006291E0,7.033858183E0
7.848026358E1,-1.733298322E0,-5.446147529E0,-3.628361034E0,6.769774722E0
7.849030458E1,-1.869672933E0,-5.084611262E0,-3.526856294E0,6.464337853E0
7.850034558E1,-1.986563451E0,-4.725496911E0,-3.466048467E0,6.187911391E0
7.851038558E1,-2.115051337E0,-4.250871108E0,-3.449925355E0,5.869014593E0
7.852042658E1,-2.249403396E0,-3.603721452E0,-3.483926914E0,5.494030459E0
7.853046758E1,-2.330311904E0,-2.902571883E0,-3.556242061E0,5.148022407E0
7.854050858E1,-2.298068603E0,-2.174385374E0,-3.542675644E0,4.749697019E0
7.855054858E1,-2.010330629E0,-1.354933476E0,-3.349626311E0,4.134884567E0
7.856058958E1,-1.505525299E0,-5.416967292E-1,-2.773004016E0,3.201498563E0
7.857063058E1,-7.902704912E-1,3.918484892E-1,-1.976236976E0,2.164159253E0
7.858067158E1,3.868985653E-1,1.342356115E0,-1.226046517E0,1.858709364E0
7.859071158E1,1.720701665E0,2.183230749E0,-5.917928955E-1,2.842099498E0
7.860075258E1,2.663709031E0,3.062527145E0,-1.590454352E-1,4.061983969E0
7.861079358E1,2.212687560E0,4.508117314E0,5.166960816E-1,5.048374272E0
7.862083458E1,2.684194166E0,7.080593408E0,1.471295552E0,7.713910288E0
7.863087458E1,4.867986540E0,1.066056289E1,3.388455623E0,1.219944775E1
7.864091558E1,6.107039604E0,1.342685839E1,6.035034066E0,1.593731769E1
7.865095658E1,4.827638413E0,1.368034104E1,8.827276007E0,1.698171444E1
7.866099758E1,1.687624551E0,1.079440565E1,1.039090918E1,1.507774067E1
7.867103858E1,-5.972053707E-1,7.198642845E0,9.785717098E0,1.216295080E1
7.868107858E1,-1.218623477E0,3.976536414E0,8.149848592E0,9.149749565E0
7.869111958E1,-5.427338791E-1,1.767594288E0,6.751459486E0,7.000082487E0
7.870116058E1,2.633485942E0,9.848170039E-1,6.210075145E0,6.816901499E0
7.871120158E1,7.647887932E0,6.561143873E-1,5.977179376E0,9.728686921E0
7.872124158E1,1.235255297E1,-1.444519544E-1,4.957604476E0,1.331105831E1
7.873128258E1,1.578403123E1,-1.068720529E0,2.510130742E0,1.601806986E1
7.874132358E1,1.673884062E1,-1.749388982E0,-1.316868979E0,1.688144813E1
7.875136458E1,1.296491666E1,-2.120064594E0,-4.852929375E0,1.400480851E1
7.876140458E1,6.126622514E0,-3.041599668E0,-5.036323786E0,8.494197386E0
7.877144558E1,9.907984132E-1,-3.575090269E0,-3.403025715E0,5.034236381E0
7.878148658E1,-2.500930148E0,-3.688841709E0,-2.213570635E0,4.976153105E0
7.879152758E1,-5.121177410E0,-3.798097519E0,-1.838908685E0,6.635780887E0
7.880156758E1,-6.892251084E0,-3.708624009E0,-1.882922139E0,8.049994585E0
7.881160858E1,-8.047274981E0,-3.426528599E0,-2.006943483E0,8.973714671E0
7.882164958E1,-8.708671669E0,-3.221878974E0,-2.038528242E0,9.506685214E0
7.883169058E1,-9.008904558E0,-3.244845376E0,-1.926458167E0,9.767324297E0
7.884173158E1,-8.865627310E0,-3.739680911E0,-1.676860119E0,9.767109131E0
7.885177158E1,-7.858035108E0,-4.614655922E0,-1.466210667E0,9.230034603E0
7.886181258E1,-5.726564205E0,-5.200491967E0,-1.420186356E0,7.864832075E0
7.887185358E1,-2.388057836E0,-5.852111526E0,-1.792313100E0,6.569810940E0
7.888189458E1,1.166209620E0,-6.090659798E0,-3.744346696E0,7.244053688E0
7.889193458E1,3.800345188E0,-5.795369561E0,-7.363843060E0,1.011212720E1
7.890197558E1,5.125311976E0,-5.816041807E0,-1.102577530E1,1.347823750E1
7.891201658E1,4.125065632E0,-6.601907006E0,-1.258787884E1,1.480054176E1
7.892205758E1,4.757008141E-1,-6.668361197E0,-8.750090421E0,1.101169445E1
7.893209758E1,-1.267708513E0,-5.079451094E0,-5.088209639E0,7.300533242E0
7.894213858E1,-1.485662307E0,-3.745632792E0,-3.553698522E0,5.372683751E0
7.895217958E1,-1.457523167E0,-3.120706941E0,-2.538366947E0,4.278608693E0
7.896222058E1,-1.456088260E0,-2.685575863E0,-7.911212611E-1,3.155690667E0
7.897226158E1,-9.356650168E-1,-2.299498539E0,1.454043342E0,2.877047896E0
7.898230158E1,-2.564547855E-1,-2.392323819E0,3.328298884E0,4.106891254E0
7.899234258E1,-2.113230515E-1,-2.592839608E0,5.083845862E0,5.710776077E0
7.900238358E1,-4.968250501E-1,-2.199224346E0,6.059519282E0,6.465384504E0
7.901242446E1,-1.010416406E-1,-1.293412142E0,5.777068945E0,5.920950091E0
7.902246446E1,1.151883942E-1,-4.821979478E-1,4.838518327E0,4.863850618E0
7.903250546E1,1.276219136E-1,5.565233678E-2,3.883774431E0,3.886269209E0
7.904254646E1,2.244898117E-1,4.211341591E-1,3.201810161E0,3.237180557E0
7.905258746E1,3.929451710E-1,7.859108073E-1,2.554688864E0,2.701573041E0
7.906262746E1,6.583695853E-1,1.331127122E0,2.018598592E0,2.506010814E0
7.907266846E1,7.960206431E-1,1.946287830E0,1.558405178E0,2.617310047E0
7.908270946E1,5.769190407E-1,2.285076090E0,9.855715871E-1,2.554556648E0
7.909275046E1,-9.413900256E-2,2.204050053E0,2.117077982E-1,2.216194707E0
7.910279046E1,-9.608039510E-1,2.019651383E0,-4.362701154E-1,2.278698654E0
7.911283146E1,-1.608721638E0,2.036272970E0,-1.097854500E0,2.817743321E0
7.912287246E1,-1.999793946E0,1.563934013E0,-1.704311335E0,3.057734873E0
7.913291346E1,-2.780886648E0,6.326561621E-1,-1.629364064E0,3.284571756E0
7.914295446E1,-3.770902703E0,-8.408617705E-2,-1.115061686E0,3.933209917E0
7.915299446E1,-4.536866904E0,-1.986822483E-1,-3.864951074E-1,4.557632544E0
7.916303546E1,-4.634006698E0,6.497389488E-2,5.037833098E-1,4.661763326E0
7.917307646E1,-4.045861588E0,3.027545739E-1,1.259229466E0,4.248095475E0
7.918311746E1,-3.025790259E0,5.749052596E-1,1.755737597E0,3.545213288E0
7.919315746E1,-1.946882492E0,8.164497183E-1,2.317754424E0,3.135111983E0
7.920319846E1,-8.258455360E-1,8.755236994E-1,3.114340492E0,3.338814056E0
7.921323946E1,7.866481411E-1,1.053913113E0,3.891755880E0,4.107957154E0
7.922328046E1,3.034618970E0,1.402922744E0,4.460903971E0,5.574654138E0
7.923332046E1,5.522024508E0,1.703604699E0,5.163027102E0,7.749314324E0
7.924336146E1,7.129598338E0,1.642809298E0,5.544235157E0,9.179789667E0
7.925340246E1,7.253755192E0,1.031781182E0,5.243195352E0,9.009585689E0
7.926344346E1,6.707258044E0,6.466141237E-1,4.579978717E0,8.147491967E0
7.927348446E1,6.479728265E0,7.315883466E-1,3.778891754E0,7.536718304E0
7.928352446E1,5.916198764E0,4.299991959E-1,3.230733413E0,6.754549986E0
7.929356546E1,4.357638634E0,-1.504615033E-1,2.942691092E0,5.260331168E0
7.930360646E1,2.824807423E0,-5.179322561E-1,2.819582059E0,4.024653251E0
7.931364746E1,1.568936014E0,-8.855899736E-1,2.700705826E0,3.246481445E0
7.932368746E1,2.411099374E-1,-1.225624056E0,2.255669857E0,2.578436509E0
7.933372846E1,-1.017406168E0,-1.353812272E0,1.657889267E0,2.369919787E0
7.934376946E1,-1.980234425E0,-1.043106143E0,1.177432766E0,2.528981360E0
7.935381046E1,-2.591321670E0,-1.138991562E-1,1.223597776E0,2.867945699E0
7.936385046E1,-2.969667513E0,8.884723585E-1,2.167050626E0,3.782118016E0
7.937389146E1,-2.516107766E0,1.599025639E0,3.813387988E0,4.840414159E0
7.938393246E1,-2.341146210E0,1.422576113E0,5.542078704E0,6.182177992E0
7.939397346E1,-2.133873525E0,1.013997826E0,7.552675381E0,7.913565139E0
7.940401446E1,-6.677596289E-1,1.056693464E0,9.220044007E0,9.304392269E0
7.941405446E1,1.016350746E0,1.063328884E0,1.017258116E1,1.027837753E1
7.942409546E1,2.527210459E0,3.337349497E-1,9.321047056E0,9.663337412E0
7.943413646E1,2.987034913E0,-6.660971193E-1,7.303939505E0,7.919191577E0
7.944417746E1,3.930728742E0,-1.454377949E0,5.576805317E0,6.976145154E0
7.945421746E1,5.113619299E0,-2.471759559E0,3.757338625E0,6.810014038E0
7.946425846E1,5.519524823E0,-3.724463824E0,1.659066165E0,6.862163332E0
7.947429946E1,5.240080540E0,-4.792306613E0,-4.933801630E-1,7.118150794E0
7.948434046E1,4.218599448E0,-5.461046820E0,-2.014342111E0,7.188684706E0
7.949438046E1,2.892351535E0,-5.722553015E0,-2.891702202E0,7.033864658E0
7.950442146E1,2.039044551E0,-5.735206389E0,-3.333932092E0,6.940129552E0
7.951446246E1,1.787863954E0,-5.662046612E0,-3.419003817E0,6.851628744E0
7.952450346E1,1.869009274E0,-5.726962400E0,-3.333499398E0,6.885020859E0
7.953454446E1,1.987681439E0,-6.004825011E0,-3.254252669E0,7.113294690E0
7.954458446E1,2.259035515E0,-6.313280840E0,-3.369466791E0,7.504269643E0
7.955462546E1,2.454701477E0,-6.605477316E0,-3.763572342E0,7.988890203E0
7.956466646E1,2.268854744E0,-6.788982823E0,-4.292632799E0,8.346537364E0
7.957470746E1,1.676894910E0,-6.697182122E0,-4.766484139E0,8.389493189E0
7.958474746E1,7.458743370E-1,-6.197793653E0,-5.034445660E0,8.019639505E0
7.959478846E1,-1.771542621E-1,-5.445495565E0,-5.293636358E0,7.596538124E0
7.960482946E1,-1.000298969E0,-4.740023149E0,-5.577820979E0,7.387861961E0
7.961487046E1,-1.714356852E0,-4.235487668E0,-5.638425615E0,7.257425068E0
7.962491146E1,-2.274396150E0,-3.794011484E0,-5.672692053E0,7.193527376E0
7.963495146E1,-2.645039456E0,-3.338573904E0,-5.642284192E0,7.069489398E0
7.964499246E1,-2.637080226E0,-2.753594769E0,-5.444893302E0,6.647054937E0
7.965503346E1,-2.350408784E0,-1.910207293E0,-4.761592358E0,5.643232686E0
7.966507446E1,-1.812594752E0,-1.017936803E0,-4.460113428E0,4.920803477E0
7.967511446E1,-1.486180955E0,-4.506177208E-1,-5.239024533E0,5.464354328E0
7.968515546E1,-1.698571123E0,-3.302162415E-1,-6.154791475E0,6.393406348E0
7.969519646E1,-2.069036089E0,-4.768176323E-1,-6.559048085E0,6.894155290E0
7.970523746E1,-2.343251792E0,-6.394748926E-1,-6.329037917E0,6.779120743E0
7.971527746E1,-2.325072799E0,-5.894522551E-1,-5.628884713E0,6.118640420E0
7.972531846E1,-2.020565010E0,-3.066013840E-1,-4.654489494E0,5.083400419E0
7.973535946E1,-1.505832278E0,-7.991974354E-3,-3.575260130E0,3.879443223E0
7.974540046E1,-1.166848136E0,2.544608484E-1,-2.335857696E0,2.623454987E0
7.975544146E1,-7.913025248E-1,4.865704957E-1,-1.298822717E0,1.596825283E0
7.976548146E1,-1.752457309E-1,7.326117555E-1,-6.008224583E-1,9.635448494E-1
7.977552246E1,5.717951256E-1,9.765116188E-1,-2.069259453E-1,1.150366443E0
7.978556346E1,1.753418006E0,1.230820476E0,9.983974546E-2,2.144612255E0
7.979560446E1,3.248103152E0,1.563573240E0,3.948447852E-1,3.626408384E0
7.980564446E1,5.592896855E0,2.878045152E0,9.363846628E-1,6.359281042E0
7.981568546E1,9.502144096E0,4.974075497E0,1.179712011E0,1.078999026E1
7.982572646E1,1.231506647E1,7.461086349E0,2.957129914E0,1.469943159E1
7.983576746E1,1.162987921E1,8.556562786E0,7.285343020E0,1.617235543E1
7.984580746E1,9.728129625E0,7.483030365E0,1.255691432E1,1.755871142E1
7.985584846E1,6.742275265E0,5.881798425E0,1.589695851E1,1.824190556E1
7.986588946E1,4.878254251E0,4.075099420E0,1.712801960E1,1.826945142E1
7.987593046E1,4.395218105E0,2.155900863E0,1.589990551E1,1.663649139E1
7.988597146E1,4.990229015E0,1.338930231E0,1.188559082E1,1.296003044E1
7.989601146E1,5.784297858E0,7.523799491E-1,7.923785879E0,9.839235740E0
7.990605246E1,5.749072477E0,1.168478340E-2,5.155729192E0,7.722273912E0
7.991609346E1,4.551886647E0,-5.635911897E-1,3.120172505E0,5.547322195E0
7.992613446E1,2.582267257E0,-9.536478361E-1,1.424672340E0,3.099554751E0
7.993617446E1,5.273586255E-1,-1.323078429E0,2.286331487E-1,1.442538307E0
7.994621546E1,-1.408683128E0,-1.476878474E0,-5.641908216E-1,2.117514927E0
7.995625646E1,-3.370504671E0,-1.410978307E0,-1.188085808E0,3.842227142E0
7.996629746E1,-5.059867015E0,-1.222943984E0,-1.506963714E0,5.419297540E0
7.997633746E1,-6.225567343E0,-1.024043708E0,-1.656542507E0,6.523073457E0
7.998637846E1,-7.008142313E0,-9.565695436E-1,-1.847533035E0,7.310435164E0
7.999641946E1,-7.210251907E0,-8.269892514E-1,-1.971666500E0,7.520579271E0
8.000646046E1,-6.729554062E0,-7.995493647E-1,-2.202581817E0,7.125836353E0
8.001650250E1,-5.578472943E0,-7.762222633E-1,-2.628157960E0,6.215230940E0
8.002654250E1,-4.206497465E0,-9.283694458E-1,-3.090570391E0,5.301708790E0
8.003658350E1,-2.882944534E0,-1.348319251E0,-3.548070870E0,4.766355095E0
8.004662450E1,-1.510814105E0,-1.783145543E0,-4.009870806E0,4.641253189E0
8.005666550E1,-1.357536364E-1,-2.147495783E0,-4.285292789E0,4.795195666E0
8.006670550E1,9.826310223E-1,-2.453371527E0,-4.080777066E0,4.861824456E0
8.007674650E1,1.677211245E0,-2.612342703E0,-3.316526685E0,4.542765810E0
8.008678750E1,2.099671406E0,-2.522273655E0,-2.207164865E0,3.955004569E0
8.009682850E1,2.298888967E0,-2.205497531E0,-9.903054929E-1,3.336137709E0
8.010686850E1,2.236215001E0,-2.014547641E0,-1.648961592E-1,3.014340802E0
8.011690950E1,1.563142008E0,-2.155149204E0,-6.528650165E-2,2.663145387E0
8.012695050E1,6.356718636E-1,-2.360799579E0,-6.668843007E-1,2.534203630E0
8.013699150E1,1.992158067E-1,-2.290675091E0,-1.407461060E0,2.695890566E0
8.014703250E1,-1.343146366E-1,-2.145996265E0,-1.977117421E0,2.921015865E0
8.015707250E1,-7.774487168E-1,-1.974177587E0,-2.035034530E0,2.939926732E0
8.016711350E1,-1.104389348E0,-1.547459775E0,-7.839443886E-1,2.056423204E0
8.017715450E1,-1.189815999E0,-1.522522862E0,7.118143058E-1,2.059227424E0
8.018719550E1,-1.734335033E0,-1.433465382E0,1.846671156E0,2.910830701E0
8.019723550E1,-1.878378267E0,-9.253625152E-1,2.383618630E0,3.172733596E0
8.020727650E1,-1.743978846E0,-2.524044557E-1,2.223200123E0,2.836862529E0
8.021731750E1,-1.528169226E0,2.358672873E-1,1.731136460E0,2.321156609E0
8.022735850E1,-1.439906090E0,4.695703374E-1,1.644955226E0,2.236001687E0
8.023739950E1,-9.138075399E-1,7.892179924E-1,1.425194496E0,1.867910226E0
8.024743950E1,3.142609441E-1,1.298404934E0,9.089900190E-1,1.615821205E0
8.025748050E1,1.215260158E0,1.544915359E0,-3.785405918E-1,2.001727679E0
8.026752150E1,1.052753756E0,1.251349466E0,-2.089999527E0,2.653726432E0
8.027756250E1,3.522772014E-1,6.733472282E-1,-4.560608354E0,4.623488323E0
8.028760250E1,-3.671735680E-1,1.472641727E-1,-9.453156123E0,9.461430328E0
8.029764350E1,-1.548202372E0,-1.081898526E-1,-8.125492015E0,8.272379108E0
8.030768450E1,-2.794589013E0,-6.912607580E-2,-3.326271654E0,4.344949860E0
8.031772550E1,-3.660911314E0,2.647323963E-1,4.429312634E-1,3.697099268E0
8.032776550E1,-4.022962137E0,5.835968533E-1,2.366917959E0,4.703946244E0
8.033780650E1,-4.037207124E0,7.767356488E-1,3.092816892E0,5.144693961E0
8.034784750E1,-3.642835232E0,9.467437363E-1,3.613661134E0,5.217769545E0
8.035788850E1,-2.919721767E0,1.113474167E0,4.253007388E0,5.277563051E0
8.036792950E1,-2.175564172E0,1.176525863E0,4.881027585E0,5.471903038E0
8.037796950E1,-1.704061074E0,9.642689379E-1,5.471513336E0,5.811290469E0
8.038801050E1,-1.046667974E0,7.075560710E-1,5.763333836E0,5.900183585E0
8.039805150E1,3.145649993E-1,6.617651365E-1,5.751392652E0,5.797879067E0
8.040809250E1,2.187500094E0,6.137000006E-1,5.790413461E0,6.220182666E0
8.041813250E1,4.232065585E0,5.590323349E-1,5.700043573E0,7.121333654E0
8.042817350E1,6.090228274E0,3.136298103E-1,5.804888828E0,8.419381117E0
8.043821450E1,7.410844148E0,-2.399165207E-1,6.245207555E0,9.694368898E0
8.044825550E1,7.832050082E0,-6.975100429E-1,6.549950402E0,1.023373729E1
8.045829650E1,7.898457495E0,-7.670143604E-1,6.351963680E0,1.016471271E1
8.046833650E1,7.664388775E0,-6.255854166E-1,5.285425698E0,9.331127328E0
8.047837750E1,7.088776002E0,-5.782579800E-1,4.146277868E0,8.232663461E0
8.048841850E1,5.986325006E0,-9.169583852E-1,3.213915359E0,6.856103244E0
8.049845950E1,4.395816275E0,-1.408355392E0,2.338673715E0,5.174558955E0
8.050849950E1,2.900411922E0,-1.688952161E0,1.490338326E0,3.672336728E0
8.051854050E1,2.101798038E0,-1.811570320E0,7.745903054E-1,2.880856151E0
8.052858150E1,1.485899119E0,-2.113881310E0,2.944413681E-1,2.600593414E0
8.053862250E1,7.395318621E-1,-2.436552304E0,-6.518585645E-2,2.547144225E0
8.054866250E1,1.377457827E-1,-2.711222920E0,-2.726941479E-1,2.728381521E0
8.055870350E1,-3.870400679E-1,-2.872040647E0,-4.196862423E-1,2.928233944E0
8.056874450E1,-1.013700203E0,-2.842742880E0,-6.606581855E-1,3.089537898E0
8.057878550E1,-1.429016236E0,-2.591332780E0,-9.316754615E-1,3.102436485E0
8.058882550E1,-1.420061810E0,-2.195651989E0,-1.202040042E0,2.877909565E0
8.059886650E1,-9.729404318E-1,-1.766594414E0,-1.492181222E0,2.508799256E0
8.060890750E1,-3.175739765E-1,-1.550739771E0,-1.715459783E0,2.334191366E0
8.061894850E1,1.641471308E-1,-1.533903444E0,-1.778199529E0,2.354102297E0
8.062898950E1,5.497043449E-1,-1.359771754E0,-1.762052590E0,2.292593165E0
8.063902950E1,1.159645536E0,-1.029104692E0,-1.670957648E0,2.279459080E0
8.064907050E1,1.730153105E0,-4.021592865E-1,-1.711977912E0,2.466988088E0
8.065911150E1,2.630158292E0,9.872994393E-2,-2.067312330E0,3.346828426E0
8.066915250E1,2.759585241E0,4.154280075E-1,-2.522671266E0,3.761882700E0
8.067919250E1,2.356160690E0,5.362568818E-1,-3.288569100E0,4.080900804E0
8.068923350E1,2.076781896E0,5.638604540E-1,-4.065145705E0,4.599605554E0
8.069927450E1,1.676343518E0,6.387770274E-1,-4.773361049E0,5.099327347E0
8.070931550E1,9.996376491E-1,8.030688769E-1,-5.244427360E0,5.398908537E0
8.071935650E1,3.529665881E-1,9.261007261E-1,-5.277893314E0,5.370140203E0
8.072939650E1,-3.037394643E-2,9.586828735E-1,-5.112591358E0,5.201786792E0
8.073943750E1,-2.588153064E-2,8.067931878E-1,-4.877629768E0,4.943971810E0
8.074947850E1,-1.298081875E-4,2.742437696E-1,-4.722548745E0,4.730504869E0
8.075951950E1,-1.300999635E-1,-5.145701802E-1,-4.540858798E0,4.571772861E0
8.076955950E1,-3.005351901E-1,-1.339250951E0,-4.313123782E0,4.526251348E0
8.077960050E1,-4.167082554E-1,-2.008126813E0,-4.215779335E0,4.688178161E0
8.078964150E1,-4.439340609E-1,-2.405364133E0,-4.213585460E0,4.872079278E0
8.079968250E1,-5.601685220E-1,-2.657545188E0,-4.180325913E0,4.985123864E0
8.080972250E1,-7.929204494E-1,-2.869541547E0,-4.040418414E0,5.018762048E0
8.081976350E1,-1.028631653E0,-3.030489081E0,-3.897977318E0,5.043428825E0
8.082980450E1,-1.281592727E0,-3.100913824E0,-3.797092382E0,5.067154726E0
8.083984550E1,-1.593710666E0,-3.113086849E0,-3.739014913E0,5.119712486E0
8.084988650E1,-1.911842467E0,-3.041983538E0,-3.669347093E0,5.135456508E0
8.085992650E1,-2.150463245E0,-2.913412329E0,-3.507031310E0,5.041005075E0
8.086996750E1,-2.273693900E0,-2.669788966E0,-3.184184899E0,4.736717275E0
8.088000850E1,-2.484208281E0,-2.248661092E0,-2.840474453E0,4.392728379E0
8.089004950E1,-2.624587650E0,-1.626209199E0,-2.500778121E0,3.973274204E0
8.090008950E1,-2.659045876E0,-8.418709999E-1,-2.143477869E0,3.517636867E0
8.091013050E1,-2.686000956E0,-7.512999684E-2,-1.774427637E0,3.220068181E0
8.092017150E1,-2.565041360E0,7.617650226E-1,-1.425477209E0,3.031783040E0
8.093021250E1,-2.133611569E0,1.556285855E0,-1.004269813E0,2.825399414E0
8.094025250E1,-1.565035921E0,2.385231292E0,-2.240623802E-1,2.861620118E0
8.095029350E1,-1.310939902E-1,3.662908431E0,2.938015366E-1,3.677010083E0
8.096033450E1,1.867875499E0,4.951271356E0,1.048948388E0,5.394843802E0
8.097037550E1,3.914244272E0,6.126387455E0,2.629484693E0,7.730984492E0
8.098041650E1,5.950573375E0,7.524108809E0,4.828675125E0,1.073953632E1
8.099045650E1,7.221429445E0,8.835047541E0,7.340836605E0,1.356816090E1
8.100049750E1,7.038206357E0,8.955080354E0,9.473467011E0,1.481473557E1
8.101053783E1,5.083071690E0,7.123900811E0,1.032375976E1,1.353394237E1
8.102057883E1,2.611976375E0,4.623003115E0,9.984496118E0,1.130861358E1
8.103061883E1,9.332559639E-1,2.338655588E0,9.015677973E0,9.360701147E0
8.104065983E1,2.024721211E-1,5.512512258E-1,7.184559826E0,7.208520845E0
8.105070083E1,3.774588203E-1,-5.785553840E-1,5.255372179E0,5.300579047E0
8.106074183E1,2.265194387E0,-9.505581674E-1,4.079174345E0,4.761757005E0
8.107078283E1,5.081623335E0,-1.077288381E0,3.010943009E0,6.004100580E0
8.108082283E1,8.611200339E0,-1.132193151E0,1.629213790E0,8.836796375E0
8.109086383E1,1.196088775E1,-1.461982546E0,-1.382458659E-1,1.205069876E1
8.110090483E1,1.355947090E1,-1.792634697E0,-1.945159902E0,1.381508007E1
8.111094583E1,1.204402931E1,-1.744870254E0,-3.050866043E0,1.254635397E1
8.112098583E1,7.053261184E0,-2.448383560E0,-3.464462410E0,8.230770023E0
8.113102683E1,2.000038360E0,-3.111259887E0,-2.959881613E0,4.737192279E0
8.114106783E1,-1.505659200E0,-3.249684824E0,-2.206780702E0,4.206820908E0
8.115110883E1,-4.134132324E0,-3.174889288E0,-1.885421823E0,5.543084657E0
8.116114883E1,-6.099220707E0,-3.037375932E0,-1.920803471E0,7.079239490E0
8.117118983E1,-7.432251974E0,-2.798702529E0,-2.146076956E0,8.226588087E0
8.118123083E1,-8.274139931E0,-2.584836524E0,-2.296551835E0,8.967548259E0
8.119127183E1,-8.649921770E0,-2.521677824E0,-2.303843020E0,9.299876254E0
8.120131283E1,-8.608617039E0,-2.727128809E0,-2.252358433E0,9.306913418E0
8.121135283E1,-7.036656260E0,-3.631735755E0,-2.436143584E0,8.284855550E0
8.122139383E1,-3.735692525E0,-4.519814961E0,-3.344744178E0,6.750662156E0
8.123143483E1,-1.551247602E0,-4.540669348E0,-5.238385432E0,7.103853123E0
8.124147583E1,1.257432032E-1,-4.464936211E0,-7.573794354E0,8.792828194E0
8.125151583E1,2.440350071E0,-4.603487155E0,-9.341394782E0,1.069621704E1
8.126155683E1,3.326024902E0,-5.022140195E0,-9.001723008E0,1.083122112E1
8.127159783E1,2.004592171E0,-5.459052919E0,-6.922633801E0,9.041156303E0
8.128163883E1,5.734253293E-1,-4.884887332E0,-4.623726123E0,6.750539543E0
8.129167883E1,9.409631789E-2,-3.659375251E0,-3.237256275E0,4.886686969E0
8.130171983E1,-3.399232042E-1,-2.705023995E0,-2.213224919E0,3.511561923E0
8.131176083E1,-7.542200679E-1,-2.175008687E0,-1.181075727E0,2.587363634E0
8.132180183E1,-8.771729797E-1,-1.916027319E0,-5.438802257E-2,2.107973240E0
8.133184283E1,-1.103213473E0,-1.686103252E0,1.935039249E0,2.793635810E0
8.134188283E1,-8.516446209E-1,-1.345146114E0,4.402885559E0,4.681892552E0
8.135192383E1,5.717348993E-2,-1.205999923E0,5.453020347E0,5.585081515E0
8.136196483E1,1.890580237E-1,-1.261056721E0,5.667979197E0,5.809646733E0
8.137200583E1,7.760424614E-3,-6.519917348E-1,4.950340480E0,4.993097667E0
8.138204583E1,3.018280095E-1,1.026297444E-1,4.019529237E0,4.032151819E0
8.139208683E1,7.440429890E-1,7.760651924E-1,3.383570859E0,3.550271668E0
8.140212783E1,7.040614825E-1,1.412251392E0,3.230677865E0,3.595474382E0
8.141216883E1,2.894295734E-1,1.844934240E0,3.756553051E0,4.195145129E0
8.142220983E1,-2.579440713E-1,2.175373845E0,4.281697336E0,4.809544531E0
8.143224983E1,-8.076916856E-1,2.468308825E0,4.246549723E0,4.977760427E0
8.144229083E1,-1.464569646E0,2.646984825E0,3.880558462E0,4.920388896E0
8.145233183E1,-2.120731323E0,2.656743535E0,3.197781429E0,4.667075489E0
8.146237283E1,-2.648998021E0,2.430344608E0,2.259026159E0,4.245817308E0
8.147241283E1,-3.037652505E0,2.050130872E0,1.309996161E0,3.891845228E0
8.148245383E1,-3.335310280E0,1.632048228E0,5.416393534E-1,3.752499070E0
8.149249483E1,-3.539162929E0,1.191890884E0,2.342855059E-2,3.734545088E0
8.150253583E1,-3.729063537E0,8.416113836E-1,-3.090067092E-1,3.835323940E0
8.151257583E1,-3.784638982E0,6.449113414E-1,-4.524598861E-1,3.865762902E0
8.152261683E1,-3.515119763E0,6.468581718E-1,-3.513813349E-1,3.591373175E0
8.153265783E1,-2.830609615E0,8.255388495E-1,6.242830954E-2,2.949196921E0
8.154269883E1,-1.914792972E0,1.052914262E0,6.114422079E-1,2.269123651E0
8.155273983E1,-1.409992905E0,9.938965604E-1,1.383292179E0,2.211200492E0
8.156277983E1,-1.113404585E0,5.397084932E-1,2.296719650E0,2.608807425E0
8.157282083E1,-2.055150121E-1,4.473964166E-2,3.132635261E0,3.139688159E0
8.158286183E1,1.646651942E0,3.016995900E-1,3.322686142E0,3.720581736E0
