"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.901666212E0,-6.677885056E-1,-1.055188656E0,1.514415741E0,1.962860062E0
3.919769117E0,-3.549075425E-1,-7.033548355E-1,3.317909241E-1,8.548406902E-1
3.937867628E0,-3.077501655E-1,-4.658601880E-1,-6.272830963E-1,8.397737565E-1
3.955961133E0,-5.133334994E-1,-5.040462017E-1,-1.020940781E0,1.248957138E0
3.974075025E0,-7.875400782E-1,-7.290999293E-1,-9.270954132E-1,1.418207314E0
3.992184034E0,-8.518785834E-1,-9.613638520E-1,-1.064616203E0,1.668330074E0
4.010283277E0,-7.889765501E-1,-1.106485724E0,-1.269943237E0,1.859986688E0
4.028385389E0,-6.552042961E-1,-1.198093176E0,-1.232444763E0,1.839467320E0
4.046491956E0,-4.380711019E-1,-1.214513540E0,-8.760557175E-1,1.560263776E0
4.064592543E0,-1.855298281E-1,-1.094788671E0,-6.600875854E-1,1.291781394E0
4.082695448E0,2.019727975E-2,-8.997799754E-1,-9.496459961E-1,1.308372826E0
4.100798354E0,1.297613233E-1,-6.106177568E-1,-1.594099045E0,1.711970739E0
4.118900404E0,1.350938082E-1,-3.960387707E-1,-2.258141994E0,2.296584924E0
4.136999526E0,1.128541753E-1,-2.459149659E-1,-2.399225235E0,2.414434088E0
4.155091689E0,8.838442713E-2,-1.972261965E-1,-2.053010941E0,2.064355566E0
4.173210219E0,1.227778792E-1,-2.133133858E-1,-1.384918213E0,1.406618450E0
4.191311902E0,1.944408566E-1,-2.076515108E-1,-1.036442757E0,1.074774388E0
4.209417312E0,2.990026474E-1,-1.105527282E-1,-1.009002686E0,1.058163933E0
4.227519179E0,4.899378419E-1,4.377499223E-3,-9.286851883E-1,1.050006872E0
4.245622022E0,7.116860747E-1,1.197244972E-1,-5.319471359E-1,8.965482584E-1
4.263724745E0,8.305536509E-1,1.884603202E-1,-6.253528595E-2,8.539597890E-1
4.281828139E0,8.090373278E-1,2.129982412E-1,4.720592499E-1,9.605985550E-1
4.299915113E0,5.951154232E-1,9.281392395E-2,7.985839844E-1,1.000256553E0
4.318030897E0,1.636940241E-1,-1.004047617E-1,7.959966660E-1,8.188330367E-1
4.336139419E0,-4.727477431E-1,-2.655026615E-1,5.476846695E-1,7.706754110E-1
4.354239516E0,-1.214043617E0,-5.937168598E-1,4.437084198E-1,1.422420042E0
4.372342481E0,-1.601972818E0,-8.177641630E-1,7.360191345E-1,1.943393759E0
4.390445570E0,-1.580188870E0,-9.705373049E-1,1.337031364E0,2.286174183E0
4.408548598E0,-1.380944133E0,-1.065853000E0,2.116009712E0,2.742361467E0
4.426651441E0,-1.082786679E0,-9.197735786E-1,2.466867447E0,2.846725387E0
4.444744154E0,-9.392585158E-1,-7.696979642E-1,2.799752235E0,3.051762457E0
4.462857252E0,-1.346396446E0,-9.666540623E-1,3.278430939E0,3.673596723E0
4.480960219E0,-1.608160496E0,-1.138694167E0,3.793704033E0,4.274926301E0
4.499063246E0,-1.368322253E0,-8.972422481E-1,3.626095772E0,3.978180487E0
4.517159559E0,-1.308429003E0,-5.058271289E-1,2.431077957E0,2.806775298E0
4.535270583E0,-1.405309081E0,-1.152139604E-1,4.587030411E-1,1.482759707E0
4.553372022E0,-1.406588793E0,1.956901550E-1,-1.279967308E0,1.911832361E0
4.571473707E0,-1.371497512E0,2.546609640E-1,-2.156982899E0,2.568741493E0
4.589579115E0,-1.479810476E0,1.516388357E-1,-1.747594833E0,2.294977360E0
4.607680616E0,-1.461810350E0,5.809721351E-2,-1.318974495E0,1.969761027E0
4.677812758E0,-1.080754161E0,1.296526492E-1,-1.545257568E0,1.890148227E0
4.695931349E0,-8.589119911E-1,2.132500410E-1,-1.725667000E0,1.939363809E0
4.714034927E0,-5.869126320E-1,2.081345618E-1,-2.030367851E0,2.123718448E0
4.732137465E0,-4.840653539E-1,1.032513678E-1,-2.121143341E0,2.178125154E0
4.750237746E0,-4.384738207E-1,-3.207120299E-2,-1.758009911E0,1.812149745E0
4.768345962E0,-4.430632591E-1,-1.964063942E-1,-1.400393486E0,1.481884759E0
4.786446548E0,-4.155429006E-1,-2.531100810E-1,-1.291011810E0,1.379656519E0
4.804549574E0,-3.550737500E-1,-2.557210028E-1,-1.368326187E0,1.436588721E0
4.822652359E0,-2.740093470E-1,-1.939414740E-1,-1.440823555E0,1.479414389E0
4.840755324E0,-1.454372853E-1,-1.048636138E-1,-1.283284187E0,1.295749469E0
4.858858474E0,-7.594244182E-2,-2.640839666E-2,-1.177946091E0,1.180686940E0
4.876951858E0,-7.538843155E-2,1.057209820E-2,-1.168035507E0,1.170513618E0
4.895058303E0,-7.038509846E-2,1.372283101E-1,-1.029243469E0,1.040734255E0
4.913164321E0,-1.358363628E-1,2.844855189E-1,-9.237480164E-1,9.760604109E-1
4.931274428E0,-2.856830657E-1,4.092533290E-1,-8.769693375E-1,1.009048225E0
4.949373306E0,-6.079108119E-1,4.974550903E-1,-8.167133331E-1,1.133153913E0
4.967471510E0,-1.003374696E0,4.833262563E-1,-6.662654877E-1,1.297796113E0
4.985578749E0,-1.384742737E0,4.058573842E-1,-4.769382477E-1,1.519770626E0
5.003682388E0,-1.634786606E0,2.391854972E-1,5.782985687E-2,1.653203327E0
5.021773025E0,-1.580376387E0,7.114113122E-2,8.103933334E-1,1.777466719E0
5.039889052E0,-1.067902207E0,2.040903568E-1,1.069408417E0,1.525025364E0
5.057990737E0,-8.618067503E-1,2.135237008E-1,1.658076286E0,1.880829662E0
5.076082595E0,-1.047203660E0,-1.636328101E-1,2.586400032E0,2.795152291E0
5.094196120E0,-9.197788239E-1,-4.675700963E-1,3.481482506E0,3.631161704E0
5.112300429E0,-8.636195064E-1,-8.566823006E-1,3.799605370E0,3.989579449E0
5.130402541E0,-1.603195667E0,-1.582675219E0,2.779834747E0,3.578069091E0
5.148506179E0,-2.243148327E0,-2.044363260E0,1.688820839E0,3.473219167E0
5.166608841E0,-1.949394703E0,-2.039047241E0,1.370806694E0,3.136393526E0
5.184708022E0,-1.294245601E0,-2.109456778E0,1.517319679E0,2.902953424E0
5.202814711E0,-9.680989981E-1,-2.224905729E0,2.412855148E0,3.421884151E0
5.220917739E0,-8.424351811E-1,-2.213888884E0,1.891652107E0,3.031393857E0
5.239018874E0,-5.860274434E-1,-1.832278013E0,2.106294632E-1,1.935209460E0
5.254985363E0,-2.718117237E-1,-1.144907951E0,-1.542002678E0,1.939708248E0
5.272966048E0,-3.717954457E-1,-1.021677852E0,-1.523343086E0,1.871531898E0
5.291069808E0,-3.476432860E-1,-8.135019541E-1,-1.619631767E0,1.845494065E0
5.309171705E0,-3.875505924E-1,-6.502388120E-1,-1.819482803E0,1.970665787E0
5.327274825E0,-5.970956087E-1,-6.020690799E-1,-1.679165840E0,1.881118886E0
5.345373396E0,-6.298192739E-1,-5.447231531E-1,-1.353745461E0,1.589346533E0
5.363473464E0,-2.544294298E-1,-3.864741921E-1,-1.212021828E0,1.297340952E0
5.381584182E0,-1.339554787E-3,-2.296805680E-1,-1.070579529E0,1.094940859E0
